ligand_id,SMILES
58D_5OA4_A_402,[H]c1c([H])c([H])c2c(c1[H])C(=O)N(C([H])([H])[H])[C@@]([H])(C([H])([H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])C(=O)N2[H]
58G_5D9F_A_301,[H]c1nc(N([H])[C@]2([H])C([H])([H])C([H])([H])[C@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C2([H])[H])c([H])c([H])c1C(=O)N([H])[H]
58K_5DAW_A_403,[H]c1c([H])c([H])c(C([H])([H])[C@@]2([H])C(=O)N([H])c3c([H])c([H])c([H])c([H])c3C(=O)N2C([H])([H])[H])c([H])c1[H]
58L_5DAX_A_403,[H]c1c([H])c([H])c(C([H])([H])[C@@]2([H])C(=O)N([H])c3c([H])c([H])c([H])c([H])c3C(=O)N2[H])c([H])c1[H]
58N_5DBM_C_1201,[H]c1nn(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1-c1c([H])c([H])c([H])c2c1N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C(=O)N2[H]
58R_5DB2_A_601,[H]c1nc(N([H])C2([H])C([H])([H])C([H])([H])N(C([H])([H])c3c([H])c([H])c4c(c3[H])c([H])c(C#N)n4C([H])([H])C(=O)N([H])[H])C([H])([H])C2([H])[H])c2c([H])c(C([H])([H])C(F)(F)F)sc2n1
58T_5ANU_A_1158,[H]c1c([H])c2c([H])c(c1[H])C([H])([H])n1c([O-])nc3/c(=[N+](\[H])C([H])([H])[H])n([H])c(nc31)OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])O2
591_3S7L_A_1,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([C@@]3(c4c([H])nn(C([H])([H])C([H])([H])[H])c4[H])N=C(N([H])[H])N(C([H])([H])[H])C3=O)c2[H])c([H])n1
592_4AWQ_A_1224,[H]c1nc(N2[C@@]3([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[C@]([H])(N([H])C(=O)c2c([H])c([H])c([H])c(OC([H])([H])[H])c2C([H])([H])[H])C3([H])[H])c([H])c([H])c1C(=O)N([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
593_3IND_A_1,[H]c1c([H])c([H])c([C@]2([C@]34C([H])([H])[C@@]5([H])C([H])([H])[C@]([H])(C([H])([H])[C@]([H])(C5([H])[H])C3([H])[H])C4([H])[H])N=C(N([H])[H])N(C([H])([H])[H])C2=O)c([H])c1[H]
59B_5DCZ_A_1203,[H]c1c([H])c(N([H])c2nc3c([H])c([H])c([H])c([H])c3n3nnnc23)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
59D_5DE1_B_502,[H]O[C@]([H])(c1c([H])c([H])c([H])c(N([H])C(=O)c2nn(C([H])([H])c3c([H])c([H])c(F)c([H])c3[H])c3c2C([H])([H])N(C(=O)c2c([H])c([H])c([H])n2[H])C([H])([H])[C@@]3([H])C([H])([H])[H])c1[H])C([H])([H])[H]
59E_5DFD_A_501,[H]c1c([H])c2c(c([H])c1OC([H])([H])[H])C(c1c([H])c([H])c([H])c3c1c([H])c([H])n3[H])=N[C@@]([H])(C([H])([H])C(=O)OC([H])([H])[H])c1nnc(C([H])([H])[H])n1-2
59K_5DD9_A_601,[H]c1nc(N2C([H])([H])C([H])([H])N(c3nnc(C([H])([H])[H])s3)C([H])([H])C2([H])[H])c2c([H])c(C([H])([H])C(F)(F)F)sc2n1
5AD_4S27_A_703,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])[H]
5AD_5B7Q_B_301,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])[H]
5AD_5EXK_C_403,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])[H]
5AD_5FEZ_A_408,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])[H]
5AD_5HR7_B_502,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])[H]
5AD_5VSM_A_402,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])[H]
5AD_5YRV_A_605,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])[H]
5AD_5YSN_A_501,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])[H]
5AD_6HTO_A_503,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])[H]
5AE_4QD3_A_201,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc(N([H])[H])nc2=O)[C@]([H])(O[H])[C@]1([H])O[H]
5AO_5N3O_A_404,[H]c1nc([H])c(-c2c([H])c([H])c([H])c(N([H])[H])c2[H])o1
5AQ_5DHP_A_303,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c(SC([H])([H])C(=O)N([H])C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])nc3c(N([H])[H])nc([H])nc32)[C@]([H])(O[H])[C@]1([H])O[H]
5AS_1RZY_A_301,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OS(=O)(=O)N([H])C([H])([H])C([H])([H])[H]
5AY_5DH5_B_803,[H]c1nc([C@@]2([H])C([H])([H])[C@]2([H])C([H])([H])Oc2nc3c([H])c([H])nn3c(N([H])C([H])([H])c3c([H])nn(C([H])([H])[H])c3[H])c2[H])c([H])c([H])c1[H]
5B2_3E63_A_1,[H]c1c([H])c([H])c(-c2c([H])c([H])c3c(c(N([H])[H])nn3[H])c2[H])c([H])c1[H]
5B3_3E64_A_1,[H]c1c([H])c(S(=O)(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1-c1c([H])c([H])c2c(c(N([H])[H])nn2[H])c1[H]
5BH_5DIV_A_201,[H]c1c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c1[C@@]([H])(C(=O)N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C(=O)N([H])C1(C(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
5BM_3EQH_A_1,[H]c1c([H])c([H])c(N([H])[H])c(S/C(=C(C#N)/C(C#N)=C(/Sc2c([H])c([H])c([H])c([H])c2N([H])[H])N([H])[H])N([H])[H])c1[H]
5C3_4BV5_A_1081,[H]c1c([H])c([H])c([S@](=O)([O-])=NC(=O)[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[N+]([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
5C4_5DL4_A_601,[H]Oc1c([H])c([H])c(C(=C(c2c([H])c([H])c([H])c(N([H])c3c([H])c([H])c([H])c([H])c3[H])c2[H])C([H])([H])[H])c2c([H])c([H])c(O[H])c([H])c2[H])c([H])c1[H]
5C7_5DKG_A_601,[H]Oc1c([H])c([H])c(C(=C(c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c2c([H])c([H])c(O[H])c([H])c2[H])c([H])c1[H]
5CA_2Z0X_A_200,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])O[S@@](=O)([O-])=NC(=O)[C@]([H])(C([H])([H])S[H])[N+]([H])([H])[H]
5CE_5DIG_A_601,[H]Oc1c([H])c([H])c([C@@]2([H])C([H])([H])C([H])([H])[C@@]3(C([H])([H])[H])[C@]([H])(C([H])([H])C([H])([H])[C@]3([H])O[H])C2([H])[H])c(C(F)(F)F)c1[H]
5CK_5DID_A_601,[H]Oc1c([H])c([H])c([C@@]2([H])C([H])([H])C([H])([H])[C@@]3(C([H])([H])[H])[C@]([H])(C([H])([H])C([H])([H])[C@]3([H])O[H])C2([H])[H])c(F)c1F
5CN_2I1M_A_1000,[H]OC([H])([H])c1c([H])c([H])c(N2C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C2([H])[H])c(N([H])C(=O)c2oc(C#N)c([H])c2[H])c1[H]
5CQ_5DI7_B_601,[H]Oc1c([H])c([H])c([C@@]2([H])C([H])([H])C([H])([H])[C@@]3(C([H])([H])[H])[C@]([H])(C([H])([H])C([H])([H])[C@]3([H])O[H])C2([H])[H])c(C([H])([H])[H])c1[H]
5DE_1Y2E_B_1003,[H]c1c([H])c(-n2nc(C([H])([H])[H])c(C(=O)OC([H])([H])C([H])([H])[H])c2C([H])([H])[H])c([H])c([H])c1N([H])[H]
5DJ_5DLR_B_601,[H]Oc1c([H])c([H])c(C(=C([H])c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c(O[H])c([H])c2[H])c([H])c1[H]
5E5_5DHJ_A_401,[H]c1nc([H])c(-c2nc([H])c3c(c(C([H])([H])[H])nn3[H])c2[H])c([H])c1[H]
5EL_2YIG_A_301,[H]O[C@@]1(C#Cc2c([H])c([H])c(Oc3c([H])c([H])c(C(=O)N([H])C([H])([H])c4c([H])c([H])nc([H])c4[H])c([H])c3[H])c([H])c2[H])C([H])([H])N2C([H])([H])C([H])([H])C1([H])C([H])([H])C2([H])[H]
5FB_3K6P_A_1,[H]c1c([H])c(Oc2c([H])c([H])c(C([H])([H])[C@@]3([H])[S+]=C([O-])N([H])C3=O)c([H])c2OC([H])([H])[H])c(C(F)(F)F)c([H])c1C#N
5FI_3WE4_A_402,[H]c1nc([H])c(C([H])([H])C([H])([H])[H])c(N2C([H])([H])C([H])([H])N(C([H])([H])c3nc4c([H])c(C(F)(F)F)c([H])c([H])c4n3[H])C([H])([H])C2([H])[H])n1
5FK_5DU8_C_301,[H]c1nc(C([H])([H])N([H])C(=O)c2c([H])nn3c2N([H])[C@@]([H])(c2c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c2[H])C([H])([H])[C@@]3([H])C(F)(F)F)c([H])c([H])c1F
5FN_2WZI_A_1719,[H]OC([H])([H])[C@@]1(F)O[C@]2([H])OC(C([H])([H])[H])=N[C@]2([H])[C@@]([H])(O[H])[C@]1([H])O[H]
5FX_4BC5_B_1532,[H]OC([H])([H])C(=O)[C@@]([H])(O[H])[C@]([H])(O[H])C([H])([H])F
5GB_5T6I_A_1000,[H]c1nc2c([H])c([H])c(-c3sc(N([H])[H])nc3-c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])nc2c([H])c1[H]
5GP_1C9K_B_605,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(=O)n([H])c(N([H])[H])nc32)O[C@]1([H])C([H])([H])OP1(=O)OO1
5H5_5DXT_A_1101,[H]c1nc(-c2nc3n(c2[H])C([H])([H])C([H])([H])Oc2c([H])c(O[C@]([H])(C(=O)N([H])[H])C([H])([H])[H])c([H])c([H])c2-3)n(C([H])(C([H])([H])[H])C([H])([H])[H])n1
5HW_5DXR_A_900,[H]Oc1c([H])c([H])c(C(=C2C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C2([H])[H])c2c([H])c([H])c(O[H])c([H])c2[H])c([H])c1[H]
5HX_5DXP_A_900,[H]Oc1c([H])c([H])c(C(c2c([H])c([H])c([H])c([H])c2[H])=C2[C@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H]
5ID_2C47_B_1300,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c(I)c3c(N([H])[H])nc([H])nc32)[C@]([H])(O[H])[C@]1([H])O[H]
5ID_5OD2_C_502,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c(I)c3c(N([H])[H])nc([H])nc32)[C@]([H])(O[H])[C@]1([H])O[H]
5IO_4OEW_A_903,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c(-c2nc(C([H])([H])C([H])([H])[H])c(I)c(=O)n2[H])c1OC([H])([H])C([H])([H])C([H])([H])[H]
5J1_5DXK_A_900,[H]Oc1c([H])c([H])c(C([H])(c2c([H])c([H])c(O[H])c([H])c2[H])[C@]2([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H]
5JE_5AND_A_1295,[H]c1nc([H])n(-c2nc3c([H])c([H])c([H])c([H])c3n2[H])c1[H]
5JK_5DLT_A_906,[H]O[C@]1([H])C([H])([H])C2=C([H])[C@@]([H])(O[H])[C@]3([H])[C@]([H])(C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]([H])([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]43[H])[C@@]2(C([H])([H])[H])C([H])([H])C1([H])[H]
5JX_5DZ3_A_900,[H]Oc1c([H])c([H])c(C(=C2C([H])([H])C([H])([H])C([H])(C([H])([H])F)C([H])([H])C2([H])[H])c2c([H])c([H])c(O[H])c([H])c2[H])c([H])c1[H]
5K0_5DZ0_A_900,[H]Oc1c([H])c([H])c(C(=C2C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C2([H])[H])c2c([H])c([H])c(O[H])c([H])c2[H])c([H])c1[H]
5K2_5DYB_A_900,[H]Oc1c([H])c([H])c(C(=C2C([H])([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])C2([H])[H])c2c([H])c([H])c(O[H])c([H])c2[H])c([H])c1[H]
5K3_4CUQ_A_2971,[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]([H])(O[H])OC([H])([H])[H])c([H])c1[H]
5K8_5E1C_A_900,[H]Oc1c([H])c([H])c(C(=C2C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([H])(C(=O)OC([H])([H])[H])C(=O)OC([H])([H])[H])C2([H])[H])c2c([H])c([H])c(O[H])c([H])c2[H])c([H])c1[H]
5KD_5E0X_B_901,[H]Oc1c([H])c([H])c(C(=C2C([H])([H])C([H])([H])C([H])([H])[C@]([H])(c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])C2([H])[H])c2c([H])c([H])c(O[H])c([H])c2[H])c([H])c1[H]
5KE_5E0W_B_901,[H]Oc1c([H])c([H])c(C(=C2C([H])([H])C([H])([H])C([H])([H])[C@]([H])(c3c([H])c([H])c(O[H])c([H])c3[H])C2([H])[H])c2c([H])c([H])c(O[H])c([H])c2[H])c([H])c1[H]
5KF_5DZI_A_901,[H]Oc1c([H])c([H])c(C(=C2C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])O[H])C2([H])[H])c2c([H])c([H])c(O[H])c([H])c2[H])c([H])c1[H]
5KG_5DZH_B_901,[H]Oc1c([H])c([H])c(C(=C2C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])O[H])C([H])([H])C2([H])[H])c2c([H])c([H])c(O[H])c([H])c2[H])c([H])c1[H]
5KL_5E7D_B_801,[H]Oc1c([H])c([H])c([H])c([H])c1C(=O)/C([H])=C(\[H])N(C([H])([H])[H])C([H])([H])[H]
5L0_5E9V_B_301,[H]c1nc2c([H])c([H])c([H])c(-c3c([H])c(C(=O)C([H])([H])[H])n4c([H])c([H])c(N5C([H])([H])C([H])([H])OC([H])([H])C5([H])[H])c([H])c34)n2c1[H]
5MF_5EDH_B_803,[H]c1nc(C([H])([H])[H])n2nc(C([H])([H])C([H])([H])c3nc(N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])nn3C([H])([H])[H])nc2c1C([H])([H])C([H])([H])[H]
5N8_5EBT_C_1402,[H]c1c([H])c(C(=O)N2C([H])([H])c3nnc(C(F)(F)F)n3C([H])([H])[C@]2([H])C([H])([H])[H])c([H])c(C(F)(F)c2nn([H])c(=O)c3c([H])c([H])c([H])c([H])c23)c1[H]
5NN_4UVZ_A_2165,[H]c1c([H])c([H])c(-c2c([H])c3c(N([H])[H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c1[H]
5NQ_5EGU_D_201,[H]n1c(=O)c2c(nc(C([H])([H])Sc3nc4nc(C([H])([H])[H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C([H])([H])[H])n4n3)n2C([H])([H])C([H])([H])[H])n(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1=O
5O1_5EHO_A_901,[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(N([H])c2nc([H])c3c([H])c([H])nc(N([H])C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c3n2)c(OC([H])([H])[H])c1[H]
5O4_5EHY_A_908,[H]c1nc(-c2c([H])oc([H])c2[H])c2c(-c3c([H])c([H])c([H])c([H])c3[H])nn([H])c2c1[H]
5OQ_5EI6_A_901,[H]c1nn(C([H])([H])[H])c([H])c1-c1c([H])c([H])c([H])c2c([H])nc(N([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3OC([H])([H])[H])c([H])c12
5P7_5AQT_A_1381,[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]([H])(N([H])c2nc([H])nc3c([H])c([H])c([H])c([H])c23)[C@]([H])(O[H])[C@]1([H])O[H]
5P7_5AQW_A_1385,[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]([H])(N([H])c2nc([H])nc3c([H])c([H])c([H])c([H])c23)[C@]([H])(O[H])[C@]1([H])O[H]
5PE_5AG6_A_1422,[H]Oc1c([H])c([H])c([C@@]2([H])SC([H])([H])C(=O)N2C([H])([H])c2nc([H])c([H])c([H])c2[H])c([H])c1OC([H])([H])[H]
5PP_4BNG_B_1257,[H]Oc1c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])c1Oc1c([H])c([H])c([H])c([H])c1[H]
5PX_5ELV_A_312,[H]Oc1c([H])c([H])c2c(c1[H])S(=O)(=O)N([H])C([H])([H])N2C1([H])C([H])([H])C1([H])[H]
5PX_5MFV_A_902,[H]Oc1c([H])c([H])c2c(c1[H])S(=O)(=O)N([H])C([H])([H])N2C1([H])C([H])([H])C1([H])[H]
5QQ_5EOB_A_1401,[H]c1nc2nnc(C(F)(F)c3c([H])c([H])c4nc([H])c([H])c([H])c4c3[H])n2nc1-c1c([H])c([H])c(F)c([H])c1[H]
5QW_5EPB_A_1201,[H]c1c([H])c(C(=O)N([H])C([H])([H])[C@@]([H])(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C([H])([H])[H])c([H])c2c1SC([H])([H])C([H])([H])C(=O)N2[H]
5RM_1XM6_A_1003,[H]c1c([H])c([C@@]2(C([H])([H])[H])OC(=O)N([H])C2([H])[H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])[H])c1OC([H])([H])[H]
5RN_5ETD_A_801,[H]c1c([H])c([H])c2c(c1[H])c(C(=O)C([H])([H])[H])c([H])n2[H]
5RO_5ETB_A_801,[H]c1c([H])c(C([H])([H])[H])c2c(c1[H])c(C(=O)C([H])([H])[H])c([H])n2[H]
5RU_5ETK_A_202,[H]c1c([H])c([H])c(C([H])([H])Sc2nc3c(=O)n([H])c(N([H])[H])nc3n2[H])c(F)c1[H]
5RW_5ETM_A_201,[H]c1c([H])c(C([H])([H])Sc2nc3c(=O)n([H])c(N([H])[H])nc3n2[H])c([H])c([H])c1F
5RW_5ETR_A_202,[H]c1c([H])c(C([H])([H])Sc2nc3c(=O)n([H])c(N([H])[H])nc3n2[H])c([H])c([H])c1F
5RY_5ETT_B_202,[H]c1c([H])c(C([H])([H])Sc2nc3c(=O)n([H])c(N([H])[H])nc3n2[H])c(F)c([H])c1C#N
5S7_5EUB_A_303,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc(N([H])[H])nc32)O[C@]1([H])C([H])([H])SC([H])([H])[H]
5SB_5EV9_A_801,[H]c1nc2c(N([H])C(=O)C([H])([H])[H])c([H])c([H])c(-c3c([H])nn([H])c3[H])c2c([H])c1[H]
5SY_5EXO_A_302,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(OC([H])([H])[H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]([H])(OC([H])([H])c2c([H])c3c([H])c([H])c([H])c([H])c3oc2=O)[C@@]1([H])O[H]
5SZ_5EYC_A_1401,[H]c1nc2c([H])c([H])n([C@@]([H])(c3nnc4c(F)c([H])c(-c5onc(C([H])([H])[H])c5[H])c([H])n34)C([H])([H])[H])c(=O)c2c([H])c1[H]
5T1_5EYD_A_1401,[H]c1nc2c([H])c([H])n([C@@]([H])(c3nnc4c(F)c([H])c(-c5c([H])nn(C([H])([H])[H])c5[H])c([H])n34)C([H])([H])[H])c(=O)c2c([H])c1OC([H])([H])C([H])([H])OC([H])([H])[H]
5T4_5EZG_A_301,[H]c1nc(N2C([H])([H])C([H])([H])C([H])(C([H])([H])N([H])C(=O)N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])nc([H])c1[H]
5TD_5F0F_A_301,[H]c1c([H])c(N2C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])C(=O)N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1C#N
5TE_5F0C_A_301,[H]c1c([H])c(N([H])C(=O)C([H])([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H]
5TF_3ZCL_A_1,[H]c1nc2c(c([H])c1[H])c([C@@]([H])(c1nnc3c([H])c([H])c(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])nn13)C([H])([H])[H])c([H])n2[H]
5TO_5F1J_A_301,[H]C([H])(C(=O)N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
5TU_5F25_B_201,[H]c1c([H])c(-c2c([H])c(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2[H])c([H])c([H])c1C(=O)N([H])[H]
5TY_5F2P_A_201,[H]c1c([H])n(C([H])([H])[H])c(=O)c2c([H])nc(N(C([H])([H])[H])C([H])([H])[H])nc12
5U1_4UCT_A_1320,[H]c1c(C([H])([H])[H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])nc2nc(N([H])[H])nn12
5UD_1TGV_B_5002,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c(F)c(=O)n([H])c2=O)[C@]([H])(O[H])[C@]1([H])O[H]
5UD_4PB2_A_501,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c(F)c(=O)n([H])c2=O)[C@]([H])(O[H])[C@]1([H])O[H]
5VT_5FAH_A_302,[H]c1c([H])c(C([H])([H])C([H])([H])N([H])C(=O)[C@@]2([H])N(C(=O)N([H])C([H])([H])c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H]
5W4_5FBX_A_201,[H]c1c([H])c([H])c([C@@]2([H])c3c([H])c(-c4c(C([H])([H])[H])noc4C([H])([H])[H])c([H])c([H])c3C(=O)N2C([H])([H])[H])c([H])c1[H]
5WF_5FBN_C_701,[H]c1nc(N([H])C(=O)c2c([H])c([H])c(-c3nc([C@@]4([H])C([H])([H])N(C(=O)C5(C([H])([H])[H])C([H])([H])OC5([H])[H])C([H])([H])C([H])([H])C4([H])[H])n4c([H])c([H])nc(N([H])[H])c34)c([H])c2[H])c([H])c(C(F)(F)F)c1[H]
5WJ_5F91_A_501,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(N([H])C(=O)C([H])([H])c2nn([H])c(=O)c3c([H])c([H])c([H])c([H])c23)c1OC([H])([H])[H]
5WT_5FE8_A_901,[H]c1c(N([H])C(=O)C([H])([H])[H])c([H])c2c(c1[H])c(C([H])([H])[H])c([H])c(=O)n2C([H])([H])[H]
5WU_5FE7_A_902,[H]OC([H])([H])C([H])([H])n1nc(C([H])([H])[H])c2c1C([H])([H])C([H])([H])C([H])([H])C2=O
5WX_5FE3_B_904,[H]c1c([H])c(OC([H])([H])[H])c2c(N([H])[H])noc2c1[H]
5X8_5FF0_A_409,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])SC([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H]
5XC_5FFF_A_302,[H]C(=O)c1c([H])c([H])c2c(c1[H])OC([H])([H])O2
5XD_5FFY_A_801,[H]c1c([H])c(S(=O)(=O)N([H])c2c(OC([H])([H])[H])c([H])c3c(c2[H])n(C([H])([H])[H])c(=O)n3C([H])([H])[H])c([H])c([H])c1C([H])([H])C([H])([H])[H]
5XF_5FG5_B_802,[H]c1c([H])c([H])c(C(=O)N([H])c2c(N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c3c(c2[H])n(C([H])([H])[H])c(=O)n3C([H])([H])[H])c(OC([H])([H])[H])c1[H]
5XP_5FHM_A_304,[H]c1c([H])c(C([H])([H])n2nnc(-c3onc([O-])c3C([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H])n2)c([H])c(C([H])([H])[N+]([H])([H])[H])c1[H]
5XS_5H85_A_1201,[H]c1nc(N([H])C(=O)c2c([H])c([H])c([H])c(C(=O)OC([H])([H])[H])c2[H])c2c(n1)nc([H])n2[H]
5YC_5H8H_B_303,[H]c1c([H])c([H])c(N(C([H])([H])c2nc3sc(C([H])([H])[H])nn3c(=O)c2[H])C([H])([H])C([H])([H])[H])c([H])c1[H]
5YE_5H8Q_B_302,[H]c1c([H])c(N(C([H])([H])c2nc3sc4c(n3c(=O)c2[H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1F
5ZM_5ALN_A_1554,[H]c1c([H])c(-c2c([H])c([H])c3c(c2[H])C(C([H])([H])[H])(C([H])([H])[H])C(=O)N3[H])c([H])c([H])c1F
601_5HCO_A_404,[H]c1c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C(=O)N([H])N([H])[H]
60A_5FDQ_A_703,[H]OC([H])([H])O[C@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])C([H])([H])O[H]
61Y_5HKM_A_403,[H]c1nc2c(c([H])c1-c1c([H])nn([H])c1[H])c(-c1nc(N([H])[H])nc(C([H])([H])C([H])([H])[H])c1[H])c([H])n2[H]
